storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed
2002200N21150,FUNG-WONG,2002,20020720,0300,23.3841,142.763,25
2002200N21150,FUNG-WONG,2002,20020720,0600,23.2909,142.127,25
2002200N21150,FUNG-WONG,2002,20020720,0900,23.3648,141.544,27
2002200N21150,FUNG-WONG,2002,20020720,1200,23.4667,141.033,30
2002200N21150,FUNG-WONG,2002,20020720,1500,23.5395,140.629,32
2002200N21150,FUNG-WONG,2002,20020720,1800,23.6385,140.223,35
2002200N21150,FUNG-WONG,2002,20020720,2100,23.7891,139.625,35
2002200N21150,FUNG-WONG,2002,20020721,0000,23.88,138.967,35
2002200N21150,FUNG-WONG,2002,20020721,0300,23.8205,138.338,37
2002200N21150,FUNG-WONG,2002,20020721,0600,23.725,137.75,40
2002200N21150,FUNG-WONG,2002,20020721,0900,23.6959,137.242,40
2002200N21150,FUNG-WONG,2002,20020721,1200,23.675,136.775,40
2002200N21150,FUNG-WONG,2002,20020721,1500,23.6285,136.306,40
2002200N21150,FUNG-WONG,2002,20020721,1800,23.575,135.825,40
2002200N21150,FUNG-WONG,2002,20020721,2100,23.5288,135.298,45
2002200N21150,FUNG-WONG,2002,20020722,0000,23.475,134.775,50
2002200N21150,FUNG-WONG,2002,20020722,0300,23.3962,134.284,52
2002200N21150,FUNG-WONG,2002,20020722,0600,23.325,133.85,55
2002200N21150,FUNG-WONG,2002,20020722,0900,23.3016,133.5,55
2002200N21150,FUNG-WONG,2002,20020722,1200,23.275,133.175,55
2002200N21150,FUNG-WONG,2002,20020722,1500,23.1913,132.794,55
2002200N21150,FUNG-WONG,2002,20020722,1800,23.1,132.425,55
2002200N21150,FUNG-WONG,2002,20020722,2100,23.0461,132.123,55
2002200N21150,FUNG-WONG,2002,20020723,0000,23,131.825,55
2002200N21150,FUNG-WONG,2002,20020723,0300,22.9544,131.466,60
2002200N21150,FUNG-WONG,2002,20020723,0600,22.875,131.1,65
2002200N21150,FUNG-WONG,2002,20020723,0900,22.7369,130.745,65
2002200N21150,FUNG-WONG,2002,20020723,1200,22.55,130.45,65
